Label,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
S,0.0,0.0,0.0,0.1549322849982338,-0.1881973188806224,-0.07390150995765889,0.24798056407441182,-0.4615664064798592,-0.10777696131139812,0.1841984958125273,-0.7272236123993989,-0.14070448224143814,0.04493219203600272,-0.8177793724845206,-0.15513237902182758,0.19799514148588107,-0.7179034599566659,0.016114446532606623,0.24335324176481923,-0.9427355459019638,-0.0808899127635814,0.22040826744820208,-0.7174101108724387,-0.13887665287964218,0.19460419880334753,-0.6292667569318714,-0.16698848965992102,0.08688372440564285,-0.7327930660794588,0.010435846985630952,0.12715798801777242,-0.9860430902190438,-0.10747032294801633,0.12171251594801777,-0.7209871602077732,-0.15512807000310652,0.09406209318798646,-0.6525661715298318,-0.15809931963170146,-0.02074664988721454,-0.6968790998535586,-0.013565722884115092,0.011512946293589989,-0.8837955796990092,-0.13240486920141467,0.039634595823666435,-0.6320189446398764,-0.13034863499993318,0.01859063706843185,-0.5773595388412098,-0.09675192077776325,-0.1271375839415853,-0.6384838150949226,-0.042557630594086654,-0.06870793442305537,-0.7357010764956081,-0.10875901486777331,-0.043119558341472276,-0.5686326080661456,-0.090836671701271,-0.06741990026628092,-0.5202895525258582,-0.05996494870134663
S,0.0,0.0,0.0,0.18093210764625184,-0.1397098372173138,-0.05642936801182139,0.31242020932478054,-0.38693253258942356,-0.08498274220025195,0.30311708735196974,-0.6909504677415241,-0.11672328709727996,0.18083522575583166,-0.820218692622939,-0.13294360945026196,0.2634220650940286,-0.6992194652395517,0.028982026959399807,0.3503248132395452,-0.8914423626802757,-0.06490133050726658,0.3171767513226042,-0.666537154040261,-0.12533019222581068,0.26894310260176246,-0.5824660226285124,-0.15534507330245315,0.1597259433397195,-0.7502807323939218,0.014540397165237367,0.25075729530440954,-0.9637660779060891,-0.09097101697316115,0.22670177821432866,-0.7099883230719816,-0.1362669402231081,0.17919684534227825,-0.6598052466830513,-0.1415821165287631,0.056584252551964406,-0.7489516563860809,-0.01684733457895982,0.14053133413576738,-0.8797392353585329,-0.1307202597705687,0.13405603563752283,-0.6126962480552374,-0.1301444276456812,0.08291541760147492,-0.5649173803565168,-0.09900824120794197,-0.04713872957831312,-0.7208296629113187,-0.05160318574772553,0.0504647002545227,-0.7566016349906077,-0.117532942895793,0.05287772570936303,-0.5739668665654123,-0.10047741791247873,0.0048091350240520815,-0.5374269132785686,-0.07023022533986535
S,0.0,0.0,0.0,0.14193970631841796,-0.17020787822924735,-0.08274099067553914,0.22971323375216562,-0.45452854059237213,-0.11850742688749452,0.16180715383257047,-0.7197250112069463,-0.1511989899289881,0.027315775863999973,-0.8113862619451694,-0.16375341010681163,0.20352530977260846,-0.7137209377208658,0.008078253721078753,0.23515022166224334,-0.9374557597082683,-0.08899314349481338,0.22218693113561738,-0.7026805728382938,-0.14777688674352982,0.20930013122156876,-0.6057579548780649,-0.17505715107133915,0.09520509598701765,-0.7272107606107918,0.006280517833146353,0.12268940396939003,-0.9861791809168255,-0.11134600702250182,0.12387858022426122,-0.7177221880408471,-0.1574053898773594,0.10993629777689266,-0.6375637626704325,-0.1582960906402297,-0.010406624771328256,-0.69306869212566,-0.014932181112208232,0.007033784397777236,-0.8797974436685064,-0.1304189028034946,0.03521403606426524,-0.6281415698849655,-0.1282787317306881,0.025665348027252018,-0.5599824994622777,-0.09446781347211472,-0.11293657611504651,-0.6404754613624118,-0.04269711437291115,-0.06676685335354049,-0.726650049252504,-0.10365021065990905,-0.04506577419349345,-0.5631997210033437,-0.08663539042356928,-0.06387273871042931,-0.5096802504659579,-0.05713430193630858
S,0.0,0.0,0.0,0.17434897524950813,-0.1378308872572142,-0.06572125959131336,0.29686628483681576,-0.42022049060829403,-0.09251099862623657,0.2519956693619018,-0.7144118479791559,-0.11796238416988779,0.118060353273408,-0.7977108101661803,-0.1255603050259078,0.2274109149395466,-0.7083562577034481,0.01604642039275175,0.30606387334442736,-0.9140855425198006,-0.06982132469396593,0.2812048640124373,-0.6717830046968881,-0.12088404946174726,0.2336257196112671,-0.5885001628366129,-0.1452171854722578,0.12324146816167796,-0.7430399781245841,0.00840652142733751,0.19402048436899594,-0.9771781985135501,-0.08648017110894865,0.18748055154867804,-0.7157898218838995,-0.12145676594050214,0.1463900480190773,-0.6669728666787494,-0.12137059023273233,0.022504342513374204,-0.7207801097873362,-0.016267224362537355,0.0853257792434354,-0.8549933444960895,-0.11985819740209784,0.09901157028270463,-0.5878329487930977,-0.11486789641398035,0.05507504400096779,-0.5453165290882904,-0.08310296919726755,-0.07544360023620214,-0.6767828182479493,-0.04540590239705462,0.008576589556692922,-0.7229722648703762,-0.10210727735792059,0.024092299375647275,-0.5426516506571933,-0.08178126596231795,-0.022587456405836242,-0.5031126762385095,-0.051675145883256876
S,0.0,0.0,0.0,0.18077102331890213,-0.1637833154436072,-0.05834872131778116,0.2939351431046163,-0.43546895694717086,-0.08353622771006936,0.25481312481372054,-0.7296215670473523,-0.11168489556317887,0.12492833126444025,-0.8258995566394882,-0.12307634387781473,0.22399374807925343,-0.7315184816337529,0.041586482446531375,0.30230051648411804,-0.9184314889876811,-0.049556267891612035,0.269797154324237,-0.6883792330831185,-0.10839940359578677,0.22566995435967602,-0.6056159121917493,-0.13679244755417966,0.1182325818119067,-0.7625903813825612,0.02853181179299341,0.19425906340796673,-0.9779138235719068,-0.07712308312582644,0.18106044740563898,-0.7215549926216283,-0.12199800976967518,0.1423632901104353,-0.6739468247386053,-0.1259656978464065,0.015129938345422079,-0.7389795792743011,-0.0029298146270344853,0.08199996735591669,-0.878959010241653,-0.11602497280664519,0.0932534979124732,-0.6163820493947968,-0.11701014417356351,0.053605439874680576,-0.5731234208883305,-0.08634558987763818,-0.08534854021058023,-0.6903907404592026,-0.0383590956198642,0.001809100007361549,-0.7430130659524193,-0.10049472015862089,0.014712258098952576,-0.5603136624029519,-0.08229785390028077,-0.02841123269644214,-0.5188570030209384,-0.05181032813587174
S,0.0,0.0,0.0,0.149289365971159,-0.1739047969958598,-0.08192948658103676,0.249338010779004,-0.47739144117354376,-0.11105722581262956,0.16546324234614276,-0.7489439620930314,-0.13466336546392615,0.02112439811415851,-0.8193133309885703,-0.13690265920769495,0.2198431682907686,-0.7321405189669438,0.012018429549830185,0.22506385241580115,-0.9425958843186025,-0.07605084825621801,0.21744094419034415,-0.6997631888752364,-0.12691961226606216,0.2154984721031014,-0.6256636752259674,-0.15135235221009924,0.10796868632848597,-0.7427025763700872,0.011760215673435154,0.11655200823688915,-0.9886287671193024,-0.09501994632768508,0.12334074476675125,-0.7146921538031393,-0.13400232320834554,0.11302397531838479,-0.6556152100023769,-0.13048780407529134,0.0008605759891790362,-0.7021316426774286,-0.00716710998044709,-0.0024052838254320684,-0.8794569855855068,-0.12048005268730079,0.0336204283684124,-0.6154038506596872,-0.11518390951080683,0.032415746639024724,-0.5671531205210594,-0.07815434545468354,-0.1071727611954865,-0.6337830521646973,-0.03170511340665129,-0.07761904733164118,-0.7127458287288502,-0.09507140211976932,-0.04814703945781429,-0.5457277927862443,-0.07686356646327577,-0.05806661127093265,-0.5070483357640346,-0.0442383703151647
S,0.0,0.0,0.0,0.16656478592645294,-0.13364561550817378,-0.05764967898566982,0.29761490472239166,-0.437227434022253,-0.08404451212264441,0.24514898311778943,-0.7375139503316118,-0.109163196550821,0.1092797259120773,-0.8161088159150941,-0.1167763637829166,0.23029447802312053,-0.7398778198374509,-0.001064086368231556,0.3049533223889739,-0.9336176676572319,-0.07998237435339291,0.27406432647989737,-0.695091499286708,-0.1285309187814481,0.225350909231878,-0.6118591657020118,-0.15722508534533186,0.11760609823977423,-0.777426662124222,-0.01346874320732274,0.18978218207577913,-0.9768732790964436,-0.0984952788407532,0.18072625585442104,-0.724213337585253,-0.12890044008536247,0.14025529992664434,-0.6856249425484311,-0.13460455496235332,0.015942116899722386,-0.7528407369401185,-0.03996597591896963,0.08762658276112514,-0.8753237265202245,-0.12912445067525058,0.1006977224956562,-0.6199630405050532,-0.11760404893269778,0.055048800891511214,-0.5813888016039633,-0.09264662776632566,-0.07802615821755726,-0.6977239250486783,-0.07188172443091016,0.019582500558081355,-0.7076541465225217,-0.12574943044893122,0.030843552661763345,-0.5308044150833785,-0.10871245698266171,-0.021184964864862234,-0.5053166004401822,-0.0865355368096298
S,0.0,0.0,0.0,0.16640319943027831,-0.11047161507257455,-0.06191012547189484,0.31050541472346777,-0.4046383164433417,-0.08847231652334217,0.2851943856584006,-0.7108374942193967,-0.11167144976632169,0.1559610573962633,-0.8374251351025667,-0.11864475740936933,0.23314420531490063,-0.7137641309308091,-0.001496505038946016,0.31917287428972374,-0.8799416323313356,-0.07785097853254523,0.2864985466157233,-0.6470936058746227,-0.12619149654130676,0.23293754419232668,-0.591162641323199,-0.15582079343640448,0.13000365892468785,-0.768986656903949,-0.011240187998362032,0.22093517266350615,-0.9706089315072745,-0.09542510968531166,0.20421740349857798,-0.689949137138668,-0.12715052501227475,0.1538861230576179,-0.6601008604711773,-0.13167795532593854,0.033442887461464454,-0.7572239733180626,-0.034285865922386714,0.11860896318173941,-0.9203218343997183,-0.12963609207953025,0.1212273790843773,-0.6349755076589111,-0.11660349183330262,0.06661394559717843,-0.6055342666300116,-0.08730029605136692,-0.0686067113318184,-0.7058021879989447,-0.061095307106784943,0.03765553366056523,-0.7603392082261685,-0.1243767922965968,0.04714981480462563,-0.568159770845646,-0.10398165713131727,-0.006500085548104653,-0.5461117562146383,-0.07618319604616894
S,0.0,0.0,0.0,0.18254371341608042,-0.14365135193288622,-0.05896573916174701,0.31291687849134203,-0.4401562094702999,-0.08483738267853358,0.2708023603994703,-0.7465056585149175,-0.11135436543002863,0.1343762883502992,-0.8357742462014485,-0.11839908945674767,0.24249042677787513,-0.7539126594298383,0.029110673421602097,0.309261600095235,-0.9378667643131029,-0.057875880197834455,0.2797056757272599,-0.6904778067209532,-0.11839493636055468,0.23836584851194528,-0.6071044006440198,-0.15146226895068007,0.12543605661190424,-0.7790102811800099,0.0163387244751151,0.19910856830991563,-0.9765307977967019,-0.08211807949600593,0.19084482979586692,-0.704671705143648,-0.12661717852180673,0.14709980613857548,-0.6603302045819979,-0.1360477755568264,0.018339149878563554,-0.7522172732727791,-0.013270923364621923,0.09071238850531341,-0.9111595870605302,-0.11005656901519136,0.1092700835346618,-0.6451974295465775,-0.10294071167978684,0.06692391496624053,-0.6078484508997744,-0.07543810691063697,-0.08083291099008719,-0.697980051975236,-0.048537620334841915,0.019478667182929843,-0.7422266773616302,-0.10040109335769246,0.0316742802995472,-0.5612215476485619,-0.07920719167881372,-0.019957565319510293,-0.53297200276089,-0.05134003735493422
S,0.0,0.0,0.0,0.1477410416180824,-0.18261480519963166,-0.052905000838378395,0.2454414361491256,-0.4705859002625699,-0.0763560541292513,0.18114233919734496,-0.7352833064724401,-0.10164366746608164,0.05788182221324895,-0.8374607202120189,-0.11191654117723365,0.2104083536611144,-0.7056603544834129,0.012755366168494906,0.25450889304421703,-0.9205144360932436,-0.06901877810167391,0.2427382464010106,-0.6965850994510163,-0.12065208368386302,0.22176826550271722,-0.5960386809353961,-0.14767292557794592,0.10768674839035577,-0.7238044483592844,-0.0020752789615992437,0.14728016183228934,-0.9843239284749804,-0.0970307052547624,0.14796580565154827,-0.7214259177706199,-0.13448038977551235,0.1257691481419777,-0.6365424035194553,-0.13872611771223656,0.008518181768073648,-0.6968751111902882,-0.03121817431748683,0.04410715299322236,-0.9058130717716903,-0.1309132848667072,0.06856433257059275,-0.6402766254720273,-0.1202252220381809,0.04786175868444646,-0.5579863373619153,-0.08844870708456525,-0.0928392923825799,-0.6412964046682215,-0.06404499163526928,-0.029175842331766323,-0.7604329902556862,-0.11971562857188052,-0.007266383309401998,-0.5772597791986478,-0.09434973773020226,-0.035695134474156925,-0.5076618973033286,-0.06295592376813063
S,0.0,0.0,0.0,0.13058069161502966,-0.20474623453551752,-0.07349729325805683,0.20929132221948366,-0.4935851984794462,-0.10221184508328753,0.12697722239845385,-0.751762936416403,-0.12721624470118162,-0.0015176190215406768,-0.8429654108293624,-0.13281843787186925,0.19014370898203667,-0.740009234550517,-0.004063698291229882,0.18457189510532057,-0.9559096591347385,-0.0949880666445143,0.17750338367654347,-0.7214242666573341,-0.14357724007654996,0.18174749672554083,-0.6404815386925493,-0.1651853095293056,0.08498052079413024,-0.7334820407543984,-0.0076049854855385485,0.07546556850338533,-0.9902156894945883,-0.11737902814906158,0.08685852736154123,-0.7174638121726924,-0.15059549173732298,0.09302675545923003,-0.6406641445281064,-0.14441789468060726,-0.01314457334417005,-0.6879021820397899,-0.027807971333139156,-0.03161660592637433,-0.8724537142585538,-0.14305563788206052,0.008716737293769747,-0.6086214921722759,-0.13031950291020547,0.025716294510665264,-0.536738674537049,-0.08853989963693455,-0.11160860036607066,-0.6176210755461493,-0.053080598662140835,-0.09770498899993427,-0.7283727335379309,-0.11743309643699544,-0.061715795952270995,-0.5563294979337683,-0.09414545065269363,-0.055624601517691066,-0.4892010334575716,-0.0578441684394004
S,0.0,0.0,0.0,0.16292829472688092,-0.1593581523759787,-0.055209132382681686,0.26809740193444154,-0.43702141968613245,-0.07682310672840405,0.22141274581146692,-0.7261656452303792,-0.10039001397818073,0.09885891059895426,-0.8488765536169002,-0.10894082805392342,0.2243977905891873,-0.6798376761067155,0.02358598622631405,0.2783900579757223,-0.9248650646872477,-0.05417395267358622,0.25005656619222444,-0.7049193168738644,-0.10601243597047419,0.21563299840091846,-0.5897249052566168,-0.13286901723874367,0.12092965496182738,-0.7131682763955458,0.013002072445852239,0.16441787199372826,-0.9829414527551905,-0.08241883173504568,0.15353248287775142,-0.7299283112980346,-0.12622052700858125,0.1258003413778013,-0.631886617518297,-0.13305772320474035,0.020703389659550785,-0.6968808790367922,-0.011938544187468626,0.05707461026926651,-0.9157712914623054,-0.10934023977465425,0.07584496364187852,-0.6654245762125371,-0.1055180986041316,0.053944163726994974,-0.5744906617138715,-0.07729860076779518,-0.0794447753700934,-0.6542731444080834,-0.041065923606092146,-0.016911108753879044,-0.7641246683799937,-0.09928206180398297,0.0010078316605914152,-0.5893634187992111,-0.08209175275633897,-0.026936413163566434,-0.5185037831746141,-0.055211828669154216
S,0.0,0.0,0.0,0.1418411106439408,-0.15849563982653522,-0.06092360756444987,0.23583364800985335,-0.47020128433152164,-0.08804112455718728,0.16966427268962403,-0.7417313232449396,-0.11396577621682105,0.03970101702372102,-0.8197693224154569,-0.12282961368376831,0.1945366232989277,-0.7246489584415137,-0.0024505184975275353,0.2396040749889202,-0.9498098480507018,-0.07642479557341668,0.22607699758723743,-0.7142184356931556,-0.12353727465211238,0.2007421131769128,-0.6154529708745382,-0.15091108440419393,0.0912160313417514,-0.7362549838576931,-0.013295160199938955,0.12468945808163927,-0.9870431131231201,-0.10098728573205074,0.12951820670685527,-0.7235622918030973,-0.13387552684853532,0.10817410172506249,-0.6428946158403935,-0.13773834655622813,-0.008373773184931321,-0.6964560082783202,-0.037502013525965695,0.01284869811356888,-0.9011221652602083,-0.12310247495990483,0.04726027893660292,-0.6519419898473093,-0.10823188836535239,0.03269643728710438,-0.5793129971322158,-0.07926671364031698,-0.10531739349098056,-0.6348806937354537,-0.06729654738478005,-0.05524764797407424,-0.7374135446910557,-0.11509171587373802,-0.028069090149090894,-0.5684565392893275,-0.09048812683383477,-0.05108696149419293,-0.5090024293018829,-0.06285417575664869
A,0.0,0.0,0.0,0.11816935437181192,-0.07779383618287682,-0.14293399498902568,0.25501297444322557,-0.37758774950548063,-0.18169569141761588,0.2687029312703169,-0.7143141774704302,-0.19878793393499386,0.23183020281990002,-0.9538057699667174,-0.19107409620009103,0.21122650805292165,-0.6978797857751378,-0.055119593022751996,0.14396098783498643,-0.9095532848055099,-0.16935493758410625,0.12015586681954721,-0.666940809845549,-0.22131393586086198,0.14851960388521818,-0.5617653302090847,-0.23447745256440206,0.10267716278982926,-0.6985797058593108,-0.008420232276115963,0.03181393009103633,-0.8659303385151923,-0.13298583752758952,0.03846798189527568,-0.5749262927556912,-0.15179835203899814,0.08475033260180141,-0.5270523644280417,-0.12969670504368183,0.0034491659569687552,-0.6820181739077644,0.01156565888995794,-0.06648894839763635,-0.8142060929373511,-0.11533482926028252,-0.050909077608322244,-0.5421018354748545,-0.08893946877671226,0.0026804322902229576,-0.49374118483967533,-0.03365555279086179,-0.09734497504014122,-0.6575895142631212,0.019492895423114616,-0.1409294603218174,-0.7347737042682636,-0.05810106446564395,-0.12399953515327669,-0.5380711866367108,-0.04371028886953241,-0.08373850806244786,-0.48205487628567334,-0.0068169164288066925
A,0.0,0.0,0.0,0.08942294371480593,-0.10238189933003335,-0.15682928682253988,0.17908611234577523,-0.39321222023570185,-0.20658255525418198,0.18719935795421805,-0.7263886583584452,-0.23232175450869233,0.14609690128437097,-0.9615956017964814,-0.2323566096343449,0.18600527855837495,-0.7188758426121213,-0.059190929074362394,0.10377599841351282,-0.9037838733395368,-0.16666534501330427,0.09273937184074645,-0.6821817647676158,-0.2143332519359545,0.12744776694935567,-0.5946742108529289,-0.22662397440511828,0.08148434453383645,-0.7199988345024537,-0.0044568170853412714,-0.00417223270047875,-0.8660604568906473,-0.12278300667304433,0.008007144063332527,-0.5888168546611648,-0.13909717866004606,0.05668227406611088,-0.5657203016412241,-0.11667902927876052,-0.014223274975531776,-0.6999527936042329,0.022604314042744357,-0.09478952066770568,-0.7991322590794582,-0.09445052382867189,-0.07597998918910923,-0.5565636800297683,-0.06789056052488052,-0.020186097056618856,-0.5352700587069669,-0.015768472797800075,-0.10782226532553814,-0.6712249659674309,0.035734274307498086,-0.16671429079245617,-0.7214080833821898,-0.03255769981970719,-0.14375604587749932,-0.5526190121010288,-0.017856386862062125,-0.09359226299292789,-0.5227404356045295,0.017145874896504376
A,0.0,0.0,0.0,0.12462768384434775,-0.2662664982613771,-0.01189343412639073,0.14379612439575534,-0.5816191467086147,-0.01636295549967185,0.08999305956089805,-0.8073872281038759,-0.03256888923273078,0.04765943140699896,-0.998340009448523,-0.03233889503808838,-0.014456221218605025,-0.7558298390985253,0.04216451594808479,0.05128449722812632,-0.9554810693187831,-0.03802124299556314,0.09753195314911449,-0.7215568480683758,-0.07145251642981437,0.07758991230150106,-0.594202218484585,-0.07936914820587877,-0.09199091660165865,-0.7144521773218268,0.014250434191452927,0.005137614980024301,-0.9038802955917951,-0.07136933890342878,0.05372254016212141,-0.630050300285342,-0.08964833396982125,0.013023163762880836,-0.5471729924172121,-0.08245442873899558,-0.16558605388487707,-0.6560715548226254,-0.027428870837729488,-0.045747123027302106,-0.8349065702261771,-0.1267641570122391,-0.0009327715151998933,-0.5546284032834905,-0.10548506618678875,-0.05510272835749542,-0.47030071224287884,-0.06610167540310748,-0.24150574830966998,-0.5676734941729998,-0.06887168306119931,-0.09814591269470768,-0.6989884351542056,-0.1295821331944031,-0.06146065601647084,-0.5033074704016948,-0.10270507511263817,-0.11791413293680074,-0.41962472799356,-0.06729798327801405
A,0.0,0.0,0.0,0.1533611991401974,-0.22617311049896363,-0.034789884523087816,0.20719270216655003,-0.5449543866616803,-0.038481025542570574,0.17416976749209379,-0.7944374623779322,-0.045098182687509855,0.14825986695210622,-0.9883119707978365,-0.03547478300201502,0.06302822276161063,-0.742409531590603,0.016632589733131163,0.11741208442174769,-0.908749472605505,-0.05058650605021305,0.14243663752973063,-0.6856133510811379,-0.0744574122075128,0.11316570448562704,-0.5974197457718472,-0.07934927992302448,-0.02524963667538732,-0.7140727937023498,0.004018005693164186,0.0479574588576944,-0.8811394090060259,-0.07314488136119514,0.07948119459827932,-0.6083621979197148,-0.08998230656227871,0.03571190117935181,-0.5537248713684431,-0.08403044792270029,-0.11036222917459232,-0.6576085716460189,-0.02138220003692077,-0.03990128429867478,-0.8389768450808448,-0.11550312303919831,0.0042463799361208985,-0.5651802480336253,-0.09413117838617817,-0.0404855367962549,-0.5008884006918772,-0.056504117424151755,-0.2058565787594584,-0.5739432393215814,-0.047558573574752336,-0.10975343573042037,-0.6994945347495,-0.10999081195496362,-0.0699488165343516,-0.5191622264646922,-0.08422562806567932,-0.11461160647823587,-0.45676228003615094,-0.04946454221092188
A,0.0,0.0,0.0,0.15549890020089435,-0.14595800952551058,-0.07567465726327159,0.2637531791815032,-0.4361770184201932,-0.08530323154723433,0.271514253546447,-0.7434673637016733,-0.08539952748727117,0.27515153229402145,-0.95933617655067,-0.06297407909127219,0.18037671919381645,-0.6951459184762422,0.008662639756365723,0.1519162194575967,-0.8911695607769573,-0.07410175805184879,0.14840346937144247,-0.6638321201564717,-0.11482792550723217,0.16512549647435093,-0.5904991866567204,-0.12799758088496915,0.07440808663887945,-0.6801256192690157,0.026633285991176155,0.046461476489270244,-0.8631777389586397,-0.05967304984393548,0.06700344730995804,-0.5850694618173384,-0.07480025990472113,0.09035227646753426,-0.5524022620234118,-0.062275220950793034,-0.02361783858639026,-0.6472042512679599,0.025118797982855295,-0.053433656378374564,-0.8099507293921329,-0.0674183799823984,-0.021436621286810342,-0.544594796554924,-0.039804364313613595,0.008494437117261432,-0.5012035855158855,0.005760917924548556,-0.12169644523432865,-0.6021164232175281,0.017343160361989036,-0.1324737767626451,-0.7179361378096815,-0.03189916546888269,-0.10396148017988394,-0.5353820344795018,-0.004992087376347124,-0.08267145281454792,-0.4841320525566153,0.03250842869634602
A,0.0,0.0,0.0,0.1673138211742204,-0.17491012539327974,-0.04758692812392353,0.2656571227277464,-0.47391115317380467,-0.05060493510477582,0.2649152229722177,-0.7571850175974337,-0.05115168853997124,0.2561790491365184,-0.9659870171383994,-0.035233187530607966,0.15360678483471907,-0.6968428793256799,0.0034062131938621797,0.16809696952134864,-0.89200936883058,-0.06701708977266319,0.17379167055067568,-0.6624926236165258,-0.09406139230278458,0.15796763767901303,-0.5682281418541624,-0.09959265596830019,0.05161061148992801,-0.6772986163354711,0.0030229452173896987,0.06821999646622562,-0.8613911285518576,-0.07701987323554432,0.09159597096017501,-0.57703109912388,-0.09253279303653641,0.07525371971995043,-0.5193087494502999,-0.08372372752590265,-0.047984184788747636,-0.6307876434401923,-0.010424593997161759,-0.031717675735885034,-0.817448970385459,-0.10241330987707635,0.005335249016816948,-0.5395536156966658,-0.07708113529885185,-0.0076603090023077604,-0.47660951051788225,-0.035209601935658245,-0.15642088735568943,-0.5641920078877564,-0.025810899545513532,-0.11968060872235832,-0.7080159298864672,-0.07971512855139198,-0.07935587059602438,-0.5266221582763334,-0.05072189594137997,-0.09023912704463348,-0.46673706014843475,-0.013591321673147397
A,0.0,0.0,0.0,0.18023195702658942,-0.16323849980216393,-0.04126946086934099,0.2759943359150842,-0.46849356529955527,-0.04386253125039567,0.2636501865770487,-0.7629558219863749,-0.047067677487034595,0.2464113741865046,-0.968483366956412,-0.036351101775462455,0.16050776337814712,-0.6973381607623542,-0.00400013976031992,0.1703582703415803,-0.9228330191859616,-0.07300649359269738,0.17996031207142957,-0.6828373740164482,-0.09330744682281307,0.16713070064000463,-0.5615015906892198,-0.09330694265172003,0.05931243679165081,-0.6832522764542218,-0.00787684037422666,0.0690963202786037,-0.8872002959103922,-0.08971310176261688,0.09237148205019419,-0.5907312681916793,-0.10007040393845817,0.07747707739072915,-0.5090508860269856,-0.08730699685332763,-0.0388241870376669,-0.6415361640271958,-0.023056712932748673,-0.031253748284627736,-0.8556402059804464,-0.11860598690061232,0.005377063673236811,-0.5542887610998695,-0.08616755196013097,-0.003476472288396652,-0.45621735149771164,-0.03851091606865357,-0.14847671036320548,-0.5760330893513443,-0.03951823168938507,-0.12267928387737229,-0.7445469439016738,-0.10050899026890103,-0.08055089313199634,-0.5416282595868622,-0.06966407614588,-0.08484434126764642,-0.4527780056396806,-0.029938039398348285
A,0.0,0.0,0.0,0.14525586919190672,-0.19714085465506567,-0.04187813133036383,0.2013501387479223,-0.5326539320131606,-0.04974905710726787,0.15315867721828308,-0.7943971525885574,-0.059493329611031154,0.11290904632330181,-0.9923223519387663,-0.050476698595270715,0.05093788437811129,-0.7293540550150865,0.013199658884264814,0.10098807740273641,-0.9302512979551681,-0.06200821385684025,0.1386413911182606,-0.6912172891351119,-0.08404380513520651,0.11324643131809842,-0.5735429108792448,-0.08323513213066028,-0.04052444347799446,-0.7036773733920413,0.004078858989329635,0.03478087022434599,-0.8966732680043109,-0.08368235336033293,0.07387218165204536,-0.6046709827600117,-0.09921279798750855,0.0251057448579825,-0.5257093674375383,-0.08702703366532691,-0.12919101067415933,-0.6542033233906911,-0.01936356733751589,-0.0445273261938785,-0.8499518202420207,-0.12137305968740889,0.0014054950908130672,-0.5580480159941839,-0.096144840037816,-0.04901765091695569,-0.47510833283141674,-0.05176962659847767,-0.22938160609467512,-0.5742247847351841,-0.04403252476952081,-0.1078145037078992,-0.7089945686950974,-0.11079210621289952,-0.0676291968629787,-0.5101519974539309,-0.08464717153670308,-0.1174313871015527,-0.4336577592710801,-0.04714832738069272
A,0.0,0.0,0.0,0.15893693792154753,-0.16156824897009145,-0.060996574416958695,0.25346085673892754,-0.46473746581408243,-0.06883212609875115,0.23776400062894432,-0.7658093339271483,-0.07280562302110206,0.2207531299209932,-0.9735277779977929,-0.05925977638132933,0.14855531151613044,-0.708840291281185,-0.004127588859634089,0.11241383619554406,-0.9211646930300564,-0.08563646051533097,0.11745623128776836,-0.6959761148178312,-0.12001733212316089,0.13545018829189562,-0.5977119616505058,-0.1280592302876851,0.04624468306594023,-0.6825326668777175,0.0038685765204177357,0.013077202985628845,-0.8686562268900707,-0.08616268966159912,0.04195936728580838,-0.5911224914422665,-0.09753373339975314,0.06396825460146295,-0.534088497504388,-0.08222933420510367,-0.04491308361593852,-0.6412272699526586,-0.003835203957408897,-0.08325550644754026,-0.8157511953961315,-0.10432030457311617,-0.04389595422181309,-0.5401531651925863,-0.07363696649417048,-0.01602460052491669,-0.46563502801094964,-0.02398759248530676,-0.139537270377926,-0.5824933743295541,-0.01585218448217515,-0.15982215643397882,-0.7222252536688504,-0.07795203324785219,-0.12254711942599292,-0.5292118604603082,-0.05146719492640881,-0.10137128386116351,-0.44947665525509867,-0.011988506399650134
